id,food_id,tag_id,confidence,source,created_at,updated_at
304,108,125,0.9,LLM,2025-11-21 21:32:13.141389,2025-11-21 21:32:13.141390
305,108,234,0.85,LLM,2025-11-21 21:32:13.141391,2025-11-21 21:32:13.141391
306,109,6,0.8,LLM,2025-11-21 21:32:13.141392,2025-11-21 21:32:13.141393
307,109,7,0.85,LLM,2025-11-21 21:32:13.141393,2025-11-21 21:32:13.141394
308,109,17,0.75,LLM,2025-11-21 21:32:13.141395,2025-11-21 21:32:13.141396
309,110,32,0.85,LLM,2025-11-21 21:32:13.141396,2025-11-21 21:32:13.141397
310,110,9,0.8,LLM,2025-11-21 21:32:13.141398,2025-11-21 21:32:13.141398
311,110,240,0.75,LLM,2025-11-21 21:32:13.141399,2025-11-21 21:32:13.141399
312,110,11,0.7,LLM,2025-11-21 21:32:13.141400,2025-11-21 21:32:13.141401
313,111,125,0.8,LLM,2025-11-21 21:32:23.349409,2025-11-21 21:32:23.349419
314,111,2,0.85,LLM,2025-11-21 21:32:23.349421,2025-11-21 21:32:23.349422
315,111,3,0.6,LLM,2025-11-21 21:32:23.349423,2025-11-21 21:32:23.349423
316,111,6,0.75,LLM,2025-11-21 21:32:23.349424,2025-11-21 21:32:23.349425
317,112,125,0.7,LLM,2025-11-21 21:32:23.349426,2025-11-21 21:32:23.349426
318,112,64,0.9,LLM,2025-11-21 21:32:23.349427,2025-11-21 21:32:23.349428
319,112,17,0.8,LLM,2025-11-21 21:32:23.349429,2025-11-21 21:32:23.349429
320,113,125,0.95,LLM,2025-11-21 21:32:23.349430,2025-11-21 21:32:23.349431
321,114,5,0.5,LLM,2025-11-21 21:32:23.349431,2025-11-21 21:32:23.349432
322,114,8,0.4,LLM,2025-11-21 21:32:23.349433,2025-11-21 21:32:23.349434
323,115,5,0.3,LLM,2025-11-21 21:32:23.349435,2025-11-21 21:32:23.349435
324,116,9,0.8,LLM,2025-11-21 21:32:38.256617,2025-11-21 21:32:38.256628
325,116,2,0.85,LLM,2025-11-21 21:32:38.256630,2025-11-21 21:32:38.256631
326,116,17,0.9,LLM,2025-11-21 21:32:38.256632,2025-11-21 21:32:38.256633
327,116,29,0.7,LLM,2025-11-21 21:32:38.256633,2025-11-21 21:32:38.256634
328,117,1,0.75,LLM,2025-11-21 21:32:38.256635,2025-11-21 21:32:38.256636
329,117,4,0.65,LLM,2025-11-21 21:32:38.256637,2025-11-21 21:32:38.256637
330,117,5,0.6,LLM,2025-11-21 21:32:38.256638,2025-11-21 21:32:38.256639
331,118,18,0.55,LLM,2025-11-21 21:32:38.256640,2025-11-21 21:32:38.256641
332,118,7,0.5,LLM,2025-11-21 21:32:38.256642,2025-11-21 21:32:38.256642
333,118,3,0.4,LLM,2025-11-21 21:32:38.256643,2025-11-21 21:32:38.256644
334,118,169,0.3,LLM,2025-11-21 21:32:38.256645,2025-11-21 21:32:38.256645
335,119,6,0.7,LLM,2025-11-21 21:32:38.256646,2025-11-21 21:32:38.256647
336,119,19,0.6,LLM,2025-11-21 21:32:38.256647,2025-11-21 21:32:38.256648
337,119,263,0.45,LLM,2025-11-21 21:32:38.256649,2025-11-21 21:32:38.256649
338,120,39,0.35,LLM,2025-11-21 21:32:38.256650,2025-11-21 21:32:38.256651
339,120,26,0.25,LLM,2025-11-21 21:32:38.256652,2025-11-21 21:32:38.256652
340,120,3,0.15,LLM,2025-11-21 21:32:38.256653,2025-11-21 21:32:38.256654
341,121,18,0.8,LLM,2025-11-21 21:32:53.839048,2025-11-21 21:32:53.839064
342,121,19,0.7,LLM,2025-11-21 21:32:53.839065,2025-11-21 21:32:53.839066
343,121,3,0.9,LLM,2025-11-21 21:32:53.839067,2025-11-21 21:32:53.839067
344,122,9,0.75,LLM,2025-11-21 21:32:53.839069,2025-11-21 21:32:53.839069
345,122,2,0.85,LLM,2025-11-21 21:32:53.839070,2025-11-21 21:32:53.839071
346,122,3,0.9,LLM,2025-11-21 21:32:53.839072,2025-11-21 21:32:53.839073
347,123,6,0.85,LLM,2025-11-21 21:32:53.839074,2025-11-21 21:32:53.839074
348,123,2,0.9,LLM,2025-11-21 21:32:53.839075,2025-11-21 21:32:53.839076
349,123,22,0.8,LLM,2025-11-21 21:32:53.839077,2025-11-21 21:32:53.839077
350,124,6,0.85,LLM,2025-11-21 21:32:53.839079,2025-11-21 21:32:53.839079
351,124,2,0.9,LLM,2025-11-21 21:32:53.839081,2025-11-21 21:32:53.839081
352,124,22,0.8,LLM,2025-11-21 21:32:53.839082,2025-11-21 21:32:53.839083
353,125,6,0.8,LLM,2025-11-21 21:32:53.839083,2025-11-21 21:32:53.839084
354,125,26,0.85,LLM,2025-11-21 21:32:53.839085,2025-11-21 21:32:53.839086
355,125,22,0.9,LLM,2025-11-21 21:32:53.839086,2025-11-21 21:32:53.839087
356,126,6,0.85,LLM,2025-11-21 21:33:06.908797,2025-11-21 21:33:06.908808
357,126,26,0.9,LLM,2025-11-21 21:33:06.908809,2025-11-21 21:33:06.908810
358,126,22,0.95,LLM,2025-11-21 21:33:06.908811,2025-11-21 21:33:06.908812
359,127,1,0.8,LLM,2025-11-21 21:33:06.908813,2025-11-21 21:33:06.908813
360,127,4,0.9,LLM,2025-11-21 21:33:06.908814,2025-11-21 21:33:06.908815
361,127,8,0.85,LLM,2025-11-21 21:33:06.908816,2025-11-21 21:33:06.908817
362,128,9,0.75,LLM,2025-11-21 21:33:06.908818,2025-11-21 21:33:06.908818
363,128,2,0.9,LLM,2025-11-21 21:33:06.908819,2025-11-21 21:33:06.908820
364,128,8,0.95,LLM,2025-11-21 21:33:06.908821,2025-11-21 21:33:06.908821
365,129,1,0.9,LLM,2025-11-21 21:33:06.908822,2025-11-21 21:33:06.908823
366,129,19,0.8,LLM,2025-11-21 21:33:06.908825,2025-11-21 21:33:06.908825
367,129,5,0.95,LLM,2025-11-21 21:33:06.908826,2025-11-21 21:33:06.908827
368,130,157,0.7,LLM,2025-11-21 21:33:06.908827,2025-11-21 21:33:06.908828
369,130,2,0.85,LLM,2025-11-21 21:33:06.908829,2025-11-21 21:33:06.908829
370,130,3,0.8,LLM,2025-11-21 21:33:06.908830,2025-11-21 21:33:06.908831
371,131,6,0.8,LLM,2025-11-21 21:33:16.133278,2025-11-21 21:33:16.133285
372,131,19,0.7,LLM,2025-11-21 21:33:16.133287,2025-11-21 21:33:16.133288
373,131,3,0.9,LLM,2025-11-21 21:33:16.133288,2025-11-21 21:33:16.133289
374,132,5,0.9,LLM,2025-11-21 21:33:16.133290,2025-11-21 21:33:16.133291
375,133,1,0.75,LLM,2025-11-21 21:33:16.133292,2025-11-21 21:33:16.133292
376,133,4,0.6,LLM,2025-11-21 21:33:16.133293,2025-11-21 21:33:16.133294
377,134,1,0.65,LLM,2025-11-21 21:33:16.133295,2025-11-21 21:33:16.133296
378,135,7,0.85,LLM,2025-11-21 21:33:16.133297,2025-11-21 21:33:16.133297
379,136,1,0.8,LLM,2025-11-21 21:33:29.689731,2025-11-21 21:33:29.689766
380,136,2,0.7,LLM,2025-11-21 21:33:29.689768,2025-11-21 21:33:29.689768
381,136,100,0.85,LLM,2025-11-21 21:33:29.689769,2025-11-21 21:33:29.689770
382,137,9,0.75,LLM,2025-11-21 21:33:29.689770,2025-11-21 21:33:29.689771
383,137,2,0.6,LLM,2025-11-21 21:33:29.689771,2025-11-21 21:33:29.689772
384,137,3,0.5,LLM,2025-11-21 21:33:29.689772,2025-11-21 21:33:29.689773
385,138,39,0.65,LLM,2025-11-21 21:33:29.689773,2025-11-21 21:33:29.689775
386,138,2,0.55,LLM,2025-11-21 21:33:29.689775,2025-11-21 21:33:29.689775
387,138,8,0.7,LLM,2025-11-21 21:33:29.689776,2025-11-21 21:33:29.689777
388,139,6,0.85,LLM,2025-11-21 21:33:29.689777,2025-11-21 21:33:29.689778
389,139,301,0.8,LLM,2025-11-21 21:33:29.689778,2025-11-21 21:33:29.689779
390,139,22,0.75,LLM,2025-11-21 21:33:29.689795,2025-11-21 21:33:29.689797
391,140,205,0.9,LLM,2025-11-21 21:33:29.689798,2025-11-21 21:33:29.689799
392,140,26,0.95,LLM,2025-11-21 21:33:29.689799,2025-11-21 21:33:29.689800
393,140,22,0.9,LLM,2025-11-21 21:33:29.689801,2025-11-21 21:33:29.689801
394,141,26,0.99,LLM,2025-11-21 21:33:39.481169,2025-11-21 21:33:39.481180
395,141,6,0.8,LLM,2025-11-21 21:33:39.481181,2025-11-21 21:33:39.481182
396,142,5,0.7,LLM,2025-11-21 21:33:39.481183,2025-11-21 21:33:39.481184
397,142,2,0.85,LLM,2025-11-21 21:33:39.481185,2025-11-21 21:33:39.481185
398,143,3,0.6,LLM,2025-11-21 21:33:39.481187,2025-11-21 21:33:39.481187
399,143,19,0.65,LLM,2025-11-21 21:33:39.481188,2025-11-21 21:33:39.481189
400,144,9,0.75,LLM,2025-11-21 21:33:39.481190,2025-11-21 21:33:39.481191
401,144,2,0.95,LLM,2025-11-21 21:33:39.481192,2025-11-21 21:33:39.481192
402,145,29,0.8,LLM,2025-11-21 21:33:39.481193,2025-11-21 21:33:39.481194
403,145,17,0.7,LLM,2025-11-21 21:33:39.481194,2025-11-21 21:33:39.481195
404,146,9,0.8,LLM,2025-11-21 21:33:53.175242,2025-11-21 21:33:53.175248
405,146,2,0.85,LLM,2025-11-21 21:33:53.175249,2025-11-21 21:33:53.175250
406,147,6,0.7,LLM,2025-11-21 21:33:53.175251,2025-11-21 21:33:53.175251
407,147,2,0.75,LLM,2025-11-21 21:33:53.175252,2025-11-21 21:33:53.175253
408,147,3,0.6,LLM,2025-11-21 21:33:53.175253,2025-11-21 21:33:53.175254
409,148,32,0.65,LLM,2025-11-21 21:33:53.175255,2025-11-21 21:33:53.175255
410,148,2,0.7,LLM,2025-11-21 21:33:53.175256,2025-11-21 21:33:53.175257
411,148,8,0.55,LLM,2025-11-21 21:33:53.175257,2025-11-21 21:33:53.175258
412,149,18,0.5,LLM,2025-11-21 21:33:53.175259,2025-11-21 21:33:53.175259
413,149,19,0.45,LLM,2025-11-21 21:33:53.175260,2025-11-21 21:33:53.175261
414,150,39,0.4,LLM,2025-11-21 21:33:53.175262,2025-11-21 21:33:53.175262
415,150,26,0.35,LLM,2025-11-21 21:33:53.175263,2025-11-21 21:33:53.175264
416,150,22,0.3,LLM,2025-11-21 21:33:53.175265,2025-11-21 21:33:53.175265
417,151,32,0.8,LLM,2025-11-21 21:34:09.004505,2025-11-21 21:34:09.004511
418,151,2,0.85,LLM,2025-11-21 21:34:09.004513,2025-11-21 21:34:09.004513
419,151,3,0.7,LLM,2025-11-21 21:34:09.004514,2025-11-21 21:34:09.004514
420,152,32,0.75,LLM,2025-11-21 21:34:09.004515,2025-11-21 21:34:09.004516
421,152,2,0.8,LLM,2025-11-21 21:34:09.004516,2025-11-21 21:34:09.004517
422,152,8,0.65,LLM,2025-11-21 21:34:09.004517,2025-11-21 21:34:09.004518
423,153,1,0.6,LLM,2025-11-21 21:34:09.004518,2025-11-21 21:34:09.004519
424,153,4,0.7,LLM,2025-11-21 21:34:09.004519,2025-11-21 21:34:09.004520
425,153,5,0.5,LLM,2025-11-21 21:34:09.004520,2025-11-21 21:34:09.004521
426,154,39,0.55,LLM,2025-11-21 21:34:09.004521,2025-11-21 21:34:09.004522
427,154,7,0.45,LLM,2025-11-21 21:34:09.004523,2025-11-21 21:34:09.004523
428,154,334,0.4,LLM,2025-11-21 21:34:09.004524,2025-11-21 21:34:09.004524
429,155,1,0.5,LLM,2025-11-21 21:34:09.004525,2025-11-21 21:34:09.004525
430,155,335,0.55,LLM,2025-11-21 21:34:09.004525,2025-11-21 21:34:09.004526
431,155,17,0.4,LLM,2025-11-21 21:34:09.004526,2025-11-21 21:34:09.004527
432,156,1,0.95,LLM,2025-11-21 21:34:22.207558,2025-11-21 21:34:22.207573
433,156,4,0.9,LLM,2025-11-21 21:34:22.207575,2025-11-21 21:34:22.207576
434,156,17,0.85,LLM,2025-11-21 21:34:22.207577,2025-11-21 21:34:22.207578
435,157,9,0.8,LLM,2025-11-21 21:34:22.207579,2025-11-21 21:34:22.207579
436,157,64,0.7,LLM,2025-11-21 21:34:22.207580,2025-11-21 21:34:22.207581
437,157,22,0.75,LLM,2025-11-21 21:34:22.207582,2025-11-21 21:34:22.207583
438,158,6,0.9,LLM,2025-11-21 21:34:22.207584,2025-11-21 21:34:22.207585
439,158,64,0.85,LLM,2025-11-21 21:34:22.207586,2025-11-21 21:34:22.207586
440,158,3,0.8,LLM,2025-11-21 21:34:22.207587,2025-11-21 21:34:22.207588
441,159,18,0.8,LLM,2025-11-21 21:34:22.207588,2025-11-21 21:34:22.207589
442,159,19,0.75,LLM,2025-11-21 21:34:22.207590,2025-11-21 21:34:22.207590
443,159,3,0.7,LLM,2025-11-21 21:34:22.207591,2025-11-21 21:34:22.207592
444,160,347,0.85,LLM,2025-11-21 21:34:22.207593,2025-11-21 21:34:22.207593
445,160,19,0.8,LLM,2025-11-21 21:34:22.207594,2025-11-21 21:34:22.207595
446,160,3,0.9,LLM,2025-11-21 21:34:22.207595,2025-11-21 21:34:22.207596
447,161,9,0.8,LLM,2025-11-21 21:34:36.622734,2025-11-21 21:34:36.622745
448,161,2,0.85,LLM,2025-11-21 21:34:36.622747,2025-11-21 21:34:36.622748
449,161,3,0.9,LLM,2025-11-21 21:34:36.622749,2025-11-21 21:34:36.622749
450,162,6,0.75,LLM,2025-11-21 21:34:36.622750,2025-11-21 21:34:36.622751
451,162,2,0.7,LLM,2025-11-21 21:34:36.622752,2025-11-21 21:34:36.622753
452,162,22,0.6,LLM,2025-11-21 21:34:36.622754,2025-11-21 21:34:36.622755
453,163,32,0.65,LLM,2025-11-21 21:34:36.622756,2025-11-21 21:34:36.622757
454,163,26,0.8,LLM,2025-11-21 21:34:36.622758,2025-11-21 21:34:36.622759
455,163,3,0.95,LLM,2025-11-21 21:34:36.622760,2025-11-21 21:34:36.622761
456,164,355,0.85,LLM,2025-11-21 21:34:36.622762,2025-11-21 21:34:36.622762
457,164,8,0.95,LLM,2025-11-21 21:34:36.622763,2025-11-21 21:34:36.622764
458,165,5,0.5,LLM,2025-11-21 21:34:36.622765,2025-11-21 21:34:36.622766
459,165,4,0.55,LLM,2025-11-21 21:34:36.622766,2025-11-21 21:34:36.622767
460,166,9,0.8,LLM,2025-11-21 21:34:51.581033,2025-11-21 21:34:51.581044
461,166,2,0.85,LLM,2025-11-21 21:34:51.581046,2025-11-21 21:34:51.581047
462,166,8,0.95,LLM,2025-11-21 21:34:51.581048,2025-11-21 21:34:51.581048
463,167,1,0.75,LLM,2025-11-21 21:34:51.581049,2025-11-21 21:34:51.581050
464,167,26,0.7,LLM,2025-11-21 21:34:51.581051,2025-11-21 21:34:51.581051
465,167,22,0.85,LLM,2025-11-21 21:34:51.581052,2025-11-21 21:34:51.581053
466,168,1,0.65,LLM,2025-11-21 21:34:51.581054,2025-11-21 21:34:51.581055
467,168,2,0.6,LLM,2025-11-21 21:34:51.581055,2025-11-21 21:34:51.581056
468,168,22,0.8,LLM,2025-11-21 21:34:51.581057,2025-11-21 21:34:51.581057
469,169,6,0.5,LLM,2025-11-21 21:34:51.581058,2025-11-21 21:34:51.581059
470,169,4,0.55,LLM,2025-11-21 21:34:51.581060,2025-11-21 21:34:51.581061
471,169,3,0.4,LLM,2025-11-21 21:34:51.581061,2025-11-21 21:34:51.581062
472,170,1,0.9,LLM,2025-11-21 21:34:51.581063,2025-11-21 21:34:51.581064
473,170,5,0.95,LLM,2025-11-21 21:34:51.581065,2025-11-21 21:34:51.581066
474,171,1,0.8,LLM,2025-11-21 21:35:04.799151,2025-11-21 21:35:04.799164
475,171,2,0.7,LLM,2025-11-21 21:35:04.799165,2025-11-21 21:35:04.799166
476,171,8,0.85,LLM,2025-11-21 21:35:04.799167,2025-11-21 21:35:04.799167
477,172,6,0.75,LLM,2025-11-21 21:35:04.799168,2025-11-21 21:35:04.799169
478,172,2,0.6,LLM,2025-11-21 21:35:04.799170,2025-11-21 21:35:04.799170
479,172,3,0.65,LLM,2025-11-21 21:35:04.799171,2025-11-21 21:35:04.799171
480,173,125,0.85,LLM,2025-11-21 21:35:04.799172,2025-11-21 21:35:04.799173
481,173,64,0.9,LLM,2025-11-21 21:35:04.799174,2025-11-21 21:35:04.799174
482,173,5,0.5,LLM,2025-11-21 21:35:04.799175,2025-11-21 21:35:04.799175
483,174,9,0.7,LLM,2025-11-21 21:35:04.799176,2025-11-21 21:35:04.799177
484,174,64,0.8,LLM,2025-11-21 21:35:04.799178,2025-11-21 21:35:04.799178
485,174,8,0.75,LLM,2025-11-21 21:35:04.799179,2025-11-21 21:35:04.799180
486,175,1,0.95,LLM,2025-11-21 21:35:04.799181,2025-11-21 21:35:04.799181
487,175,2,0.6,LLM,2025-11-21 21:35:04.799182,2025-11-21 21:35:04.799182
488,175,5,0.75,LLM,2025-11-21 21:35:04.799183,2025-11-21 21:35:04.799184
489,176,18,0.8,LLM,2025-11-21 21:35:18.002128,2025-11-21 21:35:18.002143
490,176,32,0.7,LLM,2025-11-21 21:35:18.002144,2025-11-21 21:35:18.002145
491,176,7,0.85,LLM,2025-11-21 21:35:18.002145,2025-11-21 21:35:18.002146
492,176,17,0.9,LLM,2025-11-21 21:35:18.002147,2025-11-21 21:35:18.002147
493,177,9,0.75,LLM,2025-11-21 21:35:18.002148,2025-11-21 21:35:18.002148
494,177,2,0.8,LLM,2025-11-21 21:35:18.002150,2025-11-21 21:35:18.002150
495,177,3,0.6,LLM,2025-11-21 21:35:18.002151,2025-11-21 21:35:18.002151
496,178,8,0.9,LLM,2025-11-21 21:35:18.002152,2025-11-21 21:35:18.002153
497,178,29,0.65,LLM,2025-11-21 21:35:18.002153,2025-11-21 21:35:18.002154
498,179,6,0.85,LLM,2025-11-21 21:35:18.002155,2025-11-21 21:35:18.002155
499,179,19,0.7,LLM,2025-11-21 21:35:18.002156,2025-11-21 21:35:18.002156
500,179,389,0.9,LLM,2025-11-21 21:35:18.002157,2025-11-21 21:35:18.002158
501,180,9,0.75,LLM,2025-11-21 21:35:18.002159,2025-11-21 21:35:18.002159
502,180,2,0.8,LLM,2025-11-21 21:35:18.002160,2025-11-21 21:35:18.002160
503,180,3,0.6,LLM,2025-11-21 21:35:18.002162,2025-11-21 21:35:18.002162
504,181,6,0.8,LLM,2025-11-21 21:35:31.088345,2025-11-21 21:35:31.088353
505,181,3,0.7,LLM,2025-11-21 21:35:31.088355,2025-11-21 21:35:31.088355
506,182,9,0.85,LLM,2025-11-21 21:35:31.088356,2025-11-21 21:35:31.088357
507,182,64,0.9,LLM,2025-11-21 21:35:31.088358,2025-11-21 21:35:31.088359
508,183,32,0.75,LLM,2025-11-21 21:35:31.088359,2025-11-21 21:35:31.088360
509,183,19,0.6,LLM,2025-11-21 21:35:31.088361,2025-11-21 21:35:31.088362
510,183,17,0.65,LLM,2025-11-21 21:35:31.088363,2025-11-21 21:35:31.088363
511,184,1,0.5,LLM,2025-11-21 21:35:31.088364,2025-11-21 21:35:31.088365
512,184,4,0.55,LLM,2025-11-21 21:35:31.088365,2025-11-21 21:35:31.088366
513,185,39,0.4,LLM,2025-11-21 21:35:31.088367,2025-11-21 21:35:31.088368
514,185,19,0.35,LLM,2025-11-21 21:35:31.088368,2025-11-21 21:35:31.088369
515,186,6,0.8,LLM,2025-11-21 21:35:48.307317,2025-11-21 21:35:48.307329
516,186,32,0.7,LLM,2025-11-21 21:35:48.307330,2025-11-21 21:35:48.307331
517,186,26,0.85,LLM,2025-11-21 21:35:48.307332,2025-11-21 21:35:48.307332
518,186,3,0.9,LLM,2025-11-21 21:35:48.307334,2025-11-21 21:35:48.307334
519,187,19,0.75,LLM,2025-11-21 21:35:48.307335,2025-11-21 21:35:48.307336
520,187,3,0.8,LLM,2025-11-21 21:35:48.307337,2025-11-21 21:35:48.307338
521,188,18,0.85,LLM,2025-11-21 21:35:48.307339,2025-11-21 21:35:48.307339
522,188,6,0.7,LLM,2025-11-21 21:35:48.307340,2025-11-21 21:35:48.307341
523,188,2,0.8,LLM,2025-11-21 21:35:48.307342,2025-11-21 21:35:48.307342
524,188,17,0.9,LLM,2025-11-21 21:35:48.307343,2025-11-21 21:35:48.307344
525,189,18,0.6,LLM,2025-11-21 21:35:48.307345,2025-11-21 21:35:48.307346
526,189,9,0.65,LLM,2025-11-21 21:35:48.307346,2025-11-21 21:35:48.307347
527,189,409,0.8,LLM,2025-11-21 21:35:48.307348,2025-11-21 21:35:48.307349
528,190,18,0.7,LLM,2025-11-21 21:35:48.307350,2025-11-21 21:35:48.307351
529,190,9,0.65,LLM,2025-11-21 21:35:48.307351,2025-11-21 21:35:48.307352
530,190,2,0.8,LLM,2025-11-21 21:35:48.307353,2025-11-21 21:35:48.307354
531,191,18,0.8,LLM,2025-11-21 21:36:01.917909,2025-11-21 21:36:01.917916
532,191,2,0.7,LLM,2025-11-21 21:36:01.917918,2025-11-21 21:36:01.917919
533,191,3,0.6,LLM,2025-11-21 21:36:01.917920,2025-11-21 21:36:01.917920
534,191,5,0.5,LLM,2025-11-21 21:36:01.917921,2025-11-21 21:36:01.917922
535,192,18,0.85,LLM,2025-11-21 21:36:01.917923,2025-11-21 21:36:01.917923
536,192,2,0.75,LLM,2025-11-21 21:36:01.917924,2025-11-21 21:36:01.917925
537,192,3,0.65,LLM,2025-11-21 21:36:01.917926,2025-11-21 21:36:01.917927
538,193,18,0.8,LLM,2025-11-21 21:36:01.917928,2025-11-21 21:36:01.917928
539,193,2,0.7,LLM,2025-11-21 21:36:01.917929,2025-11-21 21:36:01.917930
540,193,17,0.6,LLM,2025-11-21 21:36:01.917931,2025-11-21 21:36:01.917932
541,194,18,0.75,LLM,2025-11-21 21:36:01.917932,2025-11-21 21:36:01.917933
542,194,19,0.65,LLM,2025-11-21 21:36:01.917934,2025-11-21 21:36:01.917935
543,194,17,0.55,LLM,2025-11-21 21:36:01.917936,2025-11-21 21:36:01.917936
544,195,18,0.8,LLM,2025-11-21 21:36:01.917937,2025-11-21 21:36:01.917938
545,195,64,0.7,LLM,2025-11-21 21:36:01.917939,2025-11-21 21:36:01.917940
546,195,17,0.6,LLM,2025-11-21 21:36:01.917940,2025-11-21 21:36:01.917941
547,196,18,0.8,LLM,2025-11-21 21:36:17.607294,2025-11-21 21:36:17.607306
548,196,26,0.7,LLM,2025-11-21 21:36:17.607307,2025-11-21 21:36:17.607308
549,196,3,0.6,LLM,2025-11-21 21:36:17.607309,2025-11-21 21:36:17.607309
550,196,169,0.5,LLM,2025-11-21 21:36:17.607310,2025-11-21 21:36:17.607311
551,197,2,0.85,LLM,2025-11-21 21:36:17.607312,2025-11-21 21:36:17.607312
552,197,18,0.75,LLM,2025-11-21 21:36:17.607313,2025-11-21 21:36:17.607314
553,197,3,0.65,LLM,2025-11-21 21:36:17.607315,2025-11-21 21:36:17.607316
554,198,9,0.8,LLM,2025-11-21 21:36:17.607317,2025-11-21 21:36:17.607317
555,198,2,0.75,LLM,2025-11-21 21:36:17.607318,2025-11-21 21:36:17.607319
556,198,6,0.7,LLM,2025-11-21 21:36:17.607320,2025-11-21 21:36:17.607320
557,198,3,0.6,LLM,2025-11-21 21:36:17.607321,2025-11-21 21:36:17.607322
558,199,424,0.8,LLM,2025-11-21 21:36:17.607323,2025-11-21 21:36:17.607324
559,199,9,0.75,LLM,2025-11-21 21:36:17.607324,2025-11-21 21:36:17.607325
560,199,3,0.7,LLM,2025-11-21 21:36:17.607326,2025-11-21 21:36:17.607326
561,200,425,0.8,LLM,2025-11-21 21:36:17.607327,2025-11-21 21:36:17.607328
562,200,4,0.75,LLM,2025-11-21 21:36:17.607329,2025-11-21 21:36:17.607329
563,200,22,0.7,LLM,2025-11-21 21:36:17.607330,2025-11-21 21:36:17.607331
564,200,5,0.65,LLM,2025-11-21 21:36:17.607333,2025-11-21 21:36:17.607333
565,201,18,0.85,LLM,2025-11-21 21:36:34.085183,2025-11-21 21:36:34.085188
566,201,2,0.8,LLM,2025-11-21 21:36:34.085189,2025-11-21 21:36:34.085190
567,201,3,0.7,LLM,2025-11-21 21:36:34.085191,2025-11-21 21:36:34.085192
568,202,1,0.75,LLM,2025-11-21 21:36:34.085193,2025-11-21 21:36:34.085194
569,202,19,0.6,LLM,2025-11-21 21:36:34.085194,2025-11-21 21:36:34.085195
570,202,5,0.55,LLM,2025-11-21 21:36:34.085196,2025-11-21 21:36:34.085196
571,203,6,0.65,LLM,2025-11-21 21:36:34.085197,2025-11-21 21:36:34.085198
572,203,64,0.7,LLM,2025-11-21 21:36:34.085199,2025-11-21 21:36:34.085199
573,203,17,0.5,LLM,2025-11-21 21:36:34.085200,2025-11-21 21:36:34.085201
574,204,18,0.8,LLM,2025-11-21 21:36:34.085202,2025-11-21 21:36:34.085202
575,204,7,0.6,LLM,2025-11-21 21:36:34.085203,2025-11-21 21:36:34.085203
576,204,17,0.4,LLM,2025-11-21 21:36:34.085204,2025-11-21 21:36:34.085205
577,205,125,0.7,LLM,2025-11-21 21:36:34.085205,2025-11-21 21:36:34.085206
578,205,9,0.6,LLM,2025-11-21 21:36:34.085207,2025-11-21 21:36:34.085207
579,205,26,0.5,LLM,2025-11-21 21:36:34.085208,2025-11-21 21:36:34.085208
580,205,3,0.45,LLM,2025-11-21 21:36:34.085209,2025-11-21 21:36:34.085210
581,206,125,0.8,LLM,2025-11-21 21:36:42.265660,2025-11-21 21:36:42.265670
582,206,64,0.9,LLM,2025-11-21 21:36:42.265672,2025-11-21 21:36:42.265673
583,206,22,0.95,LLM,2025-11-21 21:36:42.265674,2025-11-21 21:36:42.265674
584,207,6,0.85,LLM,2025-11-21 21:36:42.265675,2025-11-21 21:36:42.265676
585,208,9,0.75,LLM,2025-11-21 21:36:42.265677,2025-11-21 21:36:42.265678
586,209,17,0.95,LLM,2025-11-21 21:36:42.265679,2025-11-21 21:36:42.265679
587,210,19,0.7,LLM,2025-11-21 21:36:42.265680,2025-11-21 21:36:42.265681
588,210,17,0.9,LLM,2025-11-21 21:36:42.265682,2025-11-21 21:36:42.265682
589,211,1,0.8,LLM,2025-11-21 21:36:54.742363,2025-11-21 21:36:54.742372
590,211,2,0.7,LLM,2025-11-21 21:36:54.742374,2025-11-21 21:36:54.742374
591,211,5,0.6,LLM,2025-11-21 21:36:54.742375,2025-11-21 21:36:54.742376
592,212,9,0.85,LLM,2025-11-21 21:36:54.742377,2025-11-21 21:36:54.742378
593,212,19,0.75,LLM,2025-11-21 21:36:54.742378,2025-11-21 21:36:54.742379
594,212,3,0.65,LLM,2025-11-21 21:36:54.742380,2025-11-21 21:36:54.742381
595,213,1,0.95,LLM,2025-11-21 21:36:54.742382,2025-11-21 21:36:54.742382
596,214,6,0.85,LLM,2025-11-21 21:36:54.742383,2025-11-21 21:36:54.742384
597,214,2,0.8,LLM,2025-11-21 21:36:54.742385,2025-11-21 21:36:54.742385
598,214,3,0.75,LLM,2025-11-21 21:36:54.742386,2025-11-21 21:36:54.742387
599,215,32,0.8,LLM,2025-11-21 21:36:54.742388,2025-11-21 21:36:54.742389
600,215,2,0.75,LLM,2025-11-21 21:36:54.742390,2025-11-21 21:36:54.742390
601,215,8,0.7,LLM,2025-11-21 21:36:54.742391,2025-11-21 21:36:54.742392
602,216,1,0.8,LLM,2025-11-21 21:37:07.970603,2025-11-21 21:37:07.970607
603,216,2,0.7,LLM,2025-11-21 21:37:07.970608,2025-11-21 21:37:07.970608
604,216,8,0.6,LLM,2025-11-21 21:37:07.970608,2025-11-21 21:37:07.970609
605,217,18,0.75,LLM,2025-11-21 21:37:07.970609,2025-11-21 21:37:07.970609
606,217,2,0.65,LLM,2025-11-21 21:37:07.970609,2025-11-21 21:37:07.970610
